symbol,target_date,size_class,size_class_source,historical_mcap_b,mcap_quality,share_effective_date,share_date_quality,current_size_group
600521,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.16299049518908484,PIT_SAFE,2003-03-04,KNOWN_EFFECTIVE_DATE,LARGE
600521,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.9632470478656158,PIT_SAFE,2006-11-01,KNOWN_EFFECTIVE_DATE,LARGE
600521,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.6233188118973731,PIT_SAFE,2006-11-01,KNOWN_EFFECTIVE_DATE,LARGE
600523,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.36324052025235914,PIT_SAFE,2001-12-27,KNOWN_EFFECTIVE_DATE,MID
600523,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,1.4999115725530694,PIT_SAFE,2006-12-29,KNOWN_EFFECTIVE_DATE,MID
600523,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,2.0165476969952847,PIT_SAFE,2008-01-23,KNOWN_EFFECTIVE_DATE,MID
600529,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.18823664751850985,PIT_SAFE,2002-06-03,KNOWN_EFFECTIVE_DATE,LARGE
600529,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,1.4712341900213968,PIT_SAFE,2007-02-27,KNOWN_EFFECTIVE_DATE,LARGE
600529,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.9469342060227313,PIT_SAFE,2008-02-27,KNOWN_EFFECTIVE_DATE,LARGE
600531,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.1262452537309353,PIT_SAFE,2002-07-30,KNOWN_EFFECTIVE_DATE,LARGE
600531,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.5769762698125408,PIT_SAFE,2002-07-30,KNOWN_EFFECTIVE_DATE,LARGE
600531,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.29132739089143084,PIT_SAFE,2002-07-30,KNOWN_EFFECTIVE_DATE,LARGE
600535,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.1843559136814392,PIT_SAFE,2002-08-23,KNOWN_EFFECTIVE_DATE,LARGE
600535,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,1.092848534794217,PIT_SAFE,2007-01-24,KNOWN_EFFECTIVE_DATE,LARGE
600535,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.8112182521571226,PIT_SAFE,2008-01-24,KNOWN_EFFECTIVE_DATE,LARGE
600536,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.045785767151668266,PIT_SAFE,2002-05-17,KNOWN_EFFECTIVE_DATE,LARGE
600536,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.12072224043963603,PIT_SAFE,2002-05-17,KNOWN_EFFECTIVE_DATE,LARGE
600536,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.10645062568622557,PIT_SAFE,2008-05-15,KNOWN_EFFECTIVE_DATE,LARGE
600547,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.08651488850058164,PIT_SAFE,2003-08-28,KNOWN_EFFECTIVE_DATE,LARGE
600547,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.2963118139273521,PIT_SAFE,2003-08-28,KNOWN_EFFECTIVE_DATE,LARGE
600547,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,1.4505591594985534,PIT_SAFE,2008-01-24,KNOWN_EFFECTIVE_DATE,LARGE
600552,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.10602856908751768,PIT_SAFE,2002-11-08,KNOWN_EFFECTIVE_DATE,LARGE
600552,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.057226659596087165,PIT_SAFE,2002-11-08,KNOWN_EFFECTIVE_DATE,LARGE
600552,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.2599343817706668,PIT_SAFE,2002-11-08,KNOWN_EFFECTIVE_DATE,LARGE
600557,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.18743442038599456,PIT_SAFE,2002-09-18,KNOWN_EFFECTIVE_DATE,MID
600557,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.5154199509445273,PIT_SAFE,2002-09-18,KNOWN_EFFECTIVE_DATE,MID
600557,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,1.0661291943609543,PIT_SAFE,2008-01-23,KNOWN_EFFECTIVE_DATE,MID
600559,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.13955124219263593,PIT_SAFE,2002-10-29,KNOWN_EFFECTIVE_DATE,LARGE
600559,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.11856332726792974,PIT_SAFE,2002-10-29,KNOWN_EFFECTIVE_DATE,LARGE
600559,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.4602613657885815,PIT_SAFE,2002-10-29,KNOWN_EFFECTIVE_DATE,LARGE
600561,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.10543122962376411,PIT_SAFE,2002-07-16,KNOWN_EFFECTIVE_DATE,MID
600561,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.17476990802536618,PIT_SAFE,2002-07-16,KNOWN_EFFECTIVE_DATE,MID
600561,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.11362890389500274,PIT_SAFE,2002-07-16,KNOWN_EFFECTIVE_DATE,MID
600563,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.6154732887261728,PIT_SAFE,2002-12-10,KNOWN_EFFECTIVE_DATE,LARGE
600563,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,2.0292846862217724,PIT_SAFE,2002-12-10,KNOWN_EFFECTIVE_DATE,LARGE
600563,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.6285684691063033,PIT_SAFE,2002-12-10,KNOWN_EFFECTIVE_DATE,LARGE
600570,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.015601334913634971,PIT_SAFE,2003-12-16,KNOWN_EFFECTIVE_DATE,LARGE
600570,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.0939822105060117,PIT_SAFE,2003-12-16,KNOWN_EFFECTIVE_DATE,LARGE
600570,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.13271209352460847,PIT_SAFE,2003-12-16,KNOWN_EFFECTIVE_DATE,LARGE
600572,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.07728069056257743,PIT_SAFE,2004-04-12,KNOWN_EFFECTIVE_DATE,LARGE
600572,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.14101875824870325,PIT_SAFE,2007-09-13,KNOWN_EFFECTIVE_DATE,LARGE
600572,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.33876687387028737,PIT_SAFE,2007-09-13,KNOWN_EFFECTIVE_DATE,LARGE
600573,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,1.114986081371586,PIT_SAFE,2003-02-26,KNOWN_EFFECTIVE_DATE,MID
600573,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,2.2020042786323,PIT_SAFE,2003-02-26,KNOWN_EFFECTIVE_DATE,MID
600573,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,1.0982052736222307,PIT_SAFE,2003-02-26,KNOWN_EFFECTIVE_DATE,MID
600575,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.08325029708535299,PIT_SAFE,2003-03-28,KNOWN_EFFECTIVE_DATE,LARGE
600575,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.0745525038313428,PIT_SAFE,2003-03-28,KNOWN_EFFECTIVE_DATE,LARGE
600575,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.18685916120885707,PIT_SAFE,2003-03-28,KNOWN_EFFECTIVE_DATE,LARGE
600577,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.04254234666521118,PIT_SAFE,2002-09-11,KNOWN_EFFECTIVE_DATE,LARGE
600577,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.09936835837712527,PIT_SAFE,2007-04-24,KNOWN_EFFECTIVE_DATE,LARGE
600577,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.21086924993300105,PIT_SAFE,2008-04-24,KNOWN_EFFECTIVE_DATE,LARGE
600580,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.11179294587847417,PIT_SAFE,2002-06-06,KNOWN_EFFECTIVE_DATE,LARGE
600580,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,1.004619733306468,PIT_SAFE,2006-07-07,KNOWN_EFFECTIVE_DATE,LARGE
600580,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.8652830412172021,PIT_SAFE,2006-07-07,KNOWN_EFFECTIVE_DATE,LARGE
600583,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.3889509036636872,PIT_SAFE,2002-02-05,KNOWN_EFFECTIVE_DATE,LARGE
600583,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,2.5439261282098586,PIT_SAFE,2002-02-05,KNOWN_EFFECTIVE_DATE,LARGE
600583,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,1.4656939046270008,PIT_SAFE,2002-02-05,KNOWN_EFFECTIVE_DATE,LARGE
600584,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.18108630613206092,PIT_SAFE,2003-06-03,KNOWN_EFFECTIVE_DATE,LARGE
600584,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.48487049096008716,PIT_SAFE,2007-01-31,KNOWN_EFFECTIVE_DATE,LARGE
600584,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.8763741767407143,PIT_SAFE,2008-01-31,KNOWN_EFFECTIVE_DATE,LARGE
600585,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,1.2620689475007196,PIT_SAFE,2003-11-12,KNOWN_EFFECTIVE_DATE,LARGE
600585,2007-10-15,MID,PIT_SAFE_HISTORICAL_MCAP,19.72263803175538,PIT_SAFE,2007-05-25,KNOWN_EFFECTIVE_DATE,LARGE
600585,2008-10-15,MID,PIT_SAFE_HISTORICAL_MCAP,6.755932862164884,PIT_SAFE,2008-05-28,KNOWN_EFFECTIVE_DATE,LARGE
600588,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.030607515642368886,PIT_SAFE,2001-05-18,KNOWN_EFFECTIVE_DATE,LARGE
600588,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.21597978509553664,PIT_SAFE,2001-05-18,KNOWN_EFFECTIVE_DATE,LARGE
600588,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.8247416883279178,PIT_SAFE,2008-10-13,KNOWN_EFFECTIVE_DATE,LARGE
600589,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.03651643097242562,PIT_SAFE,2001-06-12,KNOWN_EFFECTIVE_DATE,LARGE
600589,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.13731601584068343,PIT_SAFE,2006-11-02,KNOWN_EFFECTIVE_DATE,LARGE
600589,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.2318340485889652,PIT_SAFE,2006-11-02,KNOWN_EFFECTIVE_DATE,LARGE
600595,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.14261849017267175,PIT_SAFE,2002-06-26,KNOWN_EFFECTIVE_DATE,LARGE
600595,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,2.1218979779868077,PIT_SAFE,2007-05-10,KNOWN_EFFECTIVE_DATE,LARGE
600595,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,2.5593167001327997,PIT_SAFE,2007-05-10,KNOWN_EFFECTIVE_DATE,LARGE
600596,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.15952925187522585,PIT_SAFE,2001-09-06,KNOWN_EFFECTIVE_DATE,LARGE
600596,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,1.334623182760723,PIT_SAFE,2001-09-06,KNOWN_EFFECTIVE_DATE,LARGE
600596,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,1.3339123229434273,PIT_SAFE,2001-09-06,KNOWN_EFFECTIVE_DATE,LARGE
600600,2005-06-15,MID,PIT_SAFE_HISTORICAL_MCAP,5.721032364859817,PIT_SAFE,2001-03-07,KNOWN_EFFECTIVE_DATE,LARGE
600600,2007-10-15,MID,PIT_SAFE_HISTORICAL_MCAP,27.66101317572281,PIT_SAFE,2001-03-07,KNOWN_EFFECTIVE_DATE,LARGE
600600,2008-10-15,MID,PIT_SAFE_HISTORICAL_MCAP,12.983324386728052,PIT_SAFE,2001-03-07,KNOWN_EFFECTIVE_DATE,LARGE
600606,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.13445546802878675,PIT_SAFE,2002-04-23,KNOWN_EFFECTIVE_DATE,LARGE
600606,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.12072150901964872,PIT_SAFE,2002-04-23,KNOWN_EFFECTIVE_DATE,LARGE
600606,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.6571103578874405,PIT_SAFE,2002-04-23,KNOWN_EFFECTIVE_DATE,LARGE
600611,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.5600628638307367,PIT_SAFE,2001-12-28,KNOWN_EFFECTIVE_DATE,LARGE
600611,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,4.538453081245904,PIT_SAFE,2001-12-28,KNOWN_EFFECTIVE_DATE,LARGE
600611,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,2.3394287540549263,PIT_SAFE,2001-12-28,KNOWN_EFFECTIVE_DATE,LARGE
600612,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.4241621859128925,PIT_SAFE,2000-12-08,KNOWN_EFFECTIVE_DATE,LARGE
600612,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,2.4834910084490485,PIT_SAFE,2000-12-08,KNOWN_EFFECTIVE_DATE,LARGE
600612,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,1.105705983628603,PIT_SAFE,2000-12-08,KNOWN_EFFECTIVE_DATE,LARGE
600613,2015-06-15,MID,PIT_SAFE_HISTORICAL_MCAP,11.202070712765472,PIT_SAFE,2014-07-08,KNOWN_EFFECTIVE_DATE,MID
600613,2018-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,2.4544560435636478,PIT_SAFE,2016-06-27,KNOWN_EFFECTIVE_DATE,MID
600613,2022-12-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,4.917057923572591,PIT_SAFE,2016-06-27,KNOWN_EFFECTIVE_DATE,MID
600615,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.40974292039907195,PIT_SAFE,2000-11-20,KNOWN_EFFECTIVE_DATE,MID
600615,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.5108161870309044,PIT_SAFE,2000-11-20,KNOWN_EFFECTIVE_DATE,MID
600615,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,2.042294900884361,PIT_SAFE,2000-11-20,KNOWN_EFFECTIVE_DATE,MID
600629,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.31937763021221877,PIT_SAFE,2000-12-08,KNOWN_EFFECTIVE_DATE,LARGE
600629,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.06927108271089312,PIT_SAFE,2000-12-08,KNOWN_EFFECTIVE_DATE,LARGE
600629,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,1.229210938744182,PIT_SAFE,2008-01-30,KNOWN_EFFECTIVE_DATE,LARGE
600639,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,1.7580764693292639,PIT_SAFE,2000-12-08,KNOWN_EFFECTIVE_DATE,LARGE
600639,2007-10-15,MID,PIT_SAFE_HISTORICAL_MCAP,7.0420091596291465,PIT_SAFE,2000-12-08,KNOWN_EFFECTIVE_DATE,LARGE
600639,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,4.793470888756676,PIT_SAFE,2000-12-08,KNOWN_EFFECTIVE_DATE,LARGE
600641,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.22686932490152567,PIT_SAFE,2002-03-01,KNOWN_EFFECTIVE_DATE,LARGE
600641,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.2229317835778459,PIT_SAFE,2002-03-01,KNOWN_EFFECTIVE_DATE,LARGE
600641,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.780747418504419,PIT_SAFE,2002-03-01,KNOWN_EFFECTIVE_DATE,LARGE
600642,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,2.5537906946738285,PIT_SAFE,2002-03-05,KNOWN_EFFECTIVE_DATE,LARGE
600642,2007-10-15,MID,PIT_SAFE_HISTORICAL_MCAP,17.79509613082867,PIT_SAFE,2006-06-05,KNOWN_EFFECTIVE_DATE,LARGE
600642,2008-10-15,MID,PIT_SAFE_HISTORICAL_MCAP,6.237033451490073,PIT_SAFE,2006-06-05,KNOWN_EFFECTIVE_DATE,LARGE
600648,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,2.652149944193105,PIT_SAFE,2000-04-03,KNOWN_EFFECTIVE_DATE,LARGE
600648,2007-10-15,MID,PIT_SAFE_HISTORICAL_MCAP,5.195395123303459,PIT_SAFE,2000-04-03,KNOWN_EFFECTIVE_DATE,LARGE
600648,2008-10-15,MID,PIT_SAFE_HISTORICAL_MCAP,5.303499205161249,PIT_SAFE,2000-04-03,KNOWN_EFFECTIVE_DATE,LARGE
600649,2005-06-15,MID,PIT_SAFE_HISTORICAL_MCAP,6.315573542860807,PIT_SAFE,2000-10-23,KNOWN_EFFECTIVE_DATE,LARGE
600649,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,4.277516441037568,PIT_SAFE,2000-10-23,KNOWN_EFFECTIVE_DATE,LARGE
600649,2008-10-15,MID,PIT_SAFE_HISTORICAL_MCAP,8.405455817582139,PIT_SAFE,2008-08-05,KNOWN_EFFECTIVE_DATE,LARGE
600658,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.1447188539992247,PIT_SAFE,2000-10-09,KNOWN_EFFECTIVE_DATE,MID
600658,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.186099868694452,PIT_SAFE,2000-10-09,KNOWN_EFFECTIVE_DATE,MID
600658,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.14754898176233106,PIT_SAFE,2000-10-09,KNOWN_EFFECTIVE_DATE,MID
600660,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.7966852955643058,PIT_SAFE,2003-08-21,KNOWN_EFFECTIVE_DATE,LARGE
600660,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,3.649121554049334,PIT_SAFE,2003-08-21,KNOWN_EFFECTIVE_DATE,LARGE
600660,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,1.2831957656880038,PIT_SAFE,2003-08-21,KNOWN_EFFECTIVE_DATE,LARGE
600663,2024-06-15,MID,PIT_SAFE_HISTORICAL_MCAP,46.10788335806,PIT_SAFE,2023-08-08,KNOWN_EFFECTIVE_DATE,LARGE
600663,2005-06-15,SMALL,APPROXIMATE_HISTORICAL_MCAP,3.9452620434955215,APPROXIMATE,2004-12-31,APPROXIMATE_EFFECTIVE_DATE,LARGE
600663,2007-10-15,MID,APPROXIMATE_HISTORICAL_MCAP,11.040471374036713,APPROXIMATE,2007-06-30,APPROXIMATE_EFFECTIVE_DATE,LARGE
600664,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,1.612542564813809,PIT_SAFE,2001-10-17,KNOWN_EFFECTIVE_DATE,LARGE
600664,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,1.3838280399197307,PIT_SAFE,2001-10-17,KNOWN_EFFECTIVE_DATE,LARGE
600664,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,4.213383909067293,PIT_SAFE,2001-10-17,KNOWN_EFFECTIVE_DATE,LARGE
600679,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,3.7712278848951746,PIT_SAFE,2006-01-04,KNOWN_EFFECTIVE_DATE,MID
600679,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,4.059632255989637,PIT_SAFE,2006-01-04,KNOWN_EFFECTIVE_DATE,MID
600679,2012-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,2.307233562594962,PIT_SAFE,2006-01-04,KNOWN_EFFECTIVE_DATE,MID
600681,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.5645534479708026,PIT_SAFE,2000-04-03,KNOWN_EFFECTIVE_DATE,MID
600681,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.28238378338246484,PIT_SAFE,2000-04-03,KNOWN_EFFECTIVE_DATE,MID
600681,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.1464370799928929,PIT_SAFE,2000-04-03,KNOWN_EFFECTIVE_DATE,MID
600682,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.3391608226019145,PIT_SAFE,2000-11-03,KNOWN_EFFECTIVE_DATE,MID
600682,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.3595641725718304,PIT_SAFE,2000-11-03,KNOWN_EFFECTIVE_DATE,MID
600682,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.5720094886377445,PIT_SAFE,2000-11-03,KNOWN_EFFECTIVE_DATE,MID
600686,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,2.642127869583561,PIT_SAFE,2006-12-01,KNOWN_EFFECTIVE_DATE,MID
600686,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,2.8927514245581967,PIT_SAFE,2006-12-01,KNOWN_EFFECTIVE_DATE,MID
600686,2012-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,1.2365190322987591,PIT_SAFE,2006-12-01,KNOWN_EFFECTIVE_DATE,MID
600690,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.46222823688492226,PIT_SAFE,2001-02-09,KNOWN_EFFECTIVE_DATE,LARGE
600690,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,3.3164156990823797,PIT_SAFE,2007-05-22,KNOWN_EFFECTIVE_DATE,LARGE
600690,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,2.961489574682796,PIT_SAFE,2007-05-22,KNOWN_EFFECTIVE_DATE,LARGE
600691,2015-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,3.8859329679861223,PIT_SAFE,2013-10-25,KNOWN_EFFECTIVE_DATE,MID
600691,2018-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,4.860623956539077,PIT_SAFE,2015-10-26,KNOWN_EFFECTIVE_DATE,MID
600691,2022-12-15,MID,PIT_SAFE_HISTORICAL_MCAP,7.7435079494104615,PIT_SAFE,2021-12-29,KNOWN_EFFECTIVE_DATE,MID
600693,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.08265164153147711,PIT_SAFE,2000-05-08,KNOWN_EFFECTIVE_DATE,MID
600693,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.47450792654211404,PIT_SAFE,2000-05-08,KNOWN_EFFECTIVE_DATE,MID
600693,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.6645239087253455,PIT_SAFE,2000-05-08,KNOWN_EFFECTIVE_DATE,MID
600703,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.04436945414209486,PIT_SAFE,2001-01-12,KNOWN_EFFECTIVE_DATE,LARGE
600703,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.016148980059033764,PIT_SAFE,2001-01-12,KNOWN_EFFECTIVE_DATE,LARGE
600703,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.27175608557307235,PIT_SAFE,2008-06-26,KNOWN_EFFECTIVE_DATE,LARGE
600707,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,2.106877306138438,PIT_SAFE,2000-03-29,KNOWN_EFFECTIVE_DATE,LARGE
600707,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,2.400444025578906,PIT_SAFE,2000-03-29,KNOWN_EFFECTIVE_DATE,LARGE
600707,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,1.9654641459292408,PIT_SAFE,2000-03-29,KNOWN_EFFECTIVE_DATE,LARGE
600715,2018-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,3.565463247753842,PIT_SAFE,2018-08-21,KNOWN_EFFECTIVE_DATE,MID
600715,2022-12-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,1.6470092578981546,PIT_SAFE,2020-08-21,KNOWN_EFFECTIVE_DATE,MID
600715,2024-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,2.74518318,PIT_SAFE,2020-08-21,KNOWN_EFFECTIVE_DATE,MID
600717,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,2.248438510692596,PIT_SAFE,2004-03-31,KNOWN_EFFECTIVE_DATE,LARGE
600717,2007-10-15,MID,PIT_SAFE_HISTORICAL_MCAP,14.00673910885935,PIT_SAFE,2004-03-31,KNOWN_EFFECTIVE_DATE,LARGE
600717,2008-10-15,MID,PIT_SAFE_HISTORICAL_MCAP,14.694711037406847,PIT_SAFE,2008-04-01,KNOWN_EFFECTIVE_DATE,LARGE
600718,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.12774562605048084,PIT_SAFE,2001-01-18,KNOWN_EFFECTIVE_DATE,LARGE
600718,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.6697661094910415,PIT_SAFE,2001-01-18,KNOWN_EFFECTIVE_DATE,LARGE
600718,2008-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.8667552784226785,PIT_SAFE,2008-03-11,KNOWN_EFFECTIVE_DATE,LARGE
600719,2005-06-15,SMALL,APPROXIMATE_HISTORICAL_MCAP,0.5827965929350457,APPROXIMATE,2004-12-31,APPROXIMATE_EFFECTIVE_DATE,MID
600719,2007-10-15,SMALL,APPROXIMATE_HISTORICAL_MCAP,0.405018546587907,APPROXIMATE,2007-06-30,APPROXIMATE_EFFECTIVE_DATE,MID
600719,2008-10-15,SMALL,APPROXIMATE_HISTORICAL_MCAP,0.781004757303927,APPROXIMATE,2008-06-30,APPROXIMATE_EFFECTIVE_DATE,MID
600720,2005-06-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,0.4409843809869478,PIT_SAFE,2004-03-03,KNOWN_EFFECTIVE_DATE,LARGE
600720,2007-10-15,SMALL,PIT_SAFE_HISTORICAL_MCAP,1.7941221819637214,PIT_SAFE,2004-03-03,KNOWN_EFFECTIVE_DATE,LARGE
